path,name,type,size,parent
../venv/lib/python3.11/site-packages/pip/_internal/utils/models.py,models.py,file,1193,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/deprecation.py,deprecation.py,file,3627,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/subprocess.py,subprocess.py,file,9200,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/filesystem.py,filesystem.py,file,5122,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/direct_url_helpers.py,direct_url_helpers.py,file,3206,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/__init__.py,__init__.py,file,0,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/_jaraco_text.py,_jaraco_text.py,file,3351,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__,__pycache__,directory,173095,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/_jaraco_text.cpython-311.pyc,_jaraco_text.cpython-311.pyc,file,4820,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/inject_securetransport.cpython-311.pyc,inject_securetransport.cpython-311.pyc,file,1390,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/temp_dir.cpython-311.pyc,temp_dir.cpython-311.pyc,file,11477,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/glibc.cpython-311.pyc,glibc.cpython-311.pyc,file,2615,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/encoding.cpython-311.pyc,encoding.cpython-311.pyc,file,2379,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/filetypes.cpython-311.pyc,filetypes.cpython-311.pyc,file,1372,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/deprecation.cpython-311.pyc,deprecation.cpython-311.pyc,file,4742,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/compat.cpython-311.pyc,compat.cpython-311.pyc,file,2323,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/appdirs.cpython-311.pyc,appdirs.cpython-311.pyc,file,2615,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/logging.cpython-311.pyc,logging.cpython-311.pyc,file,15515,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/packaging.cpython-311.pyc,packaging.cpython-311.pyc,file,2863,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/unpacking.cpython-311.pyc,unpacking.cpython-311.pyc,file,12952,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/setuptools_build.cpython-311.pyc,setuptools_build.cpython-311.pyc,file,4928,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/urls.cpython-311.pyc,urls.cpython-311.pyc,file,2749,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/filesystem.cpython-311.pyc,filesystem.cpython-311.pyc,file,8286,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/misc.cpython-311.pyc,misc.cpython-311.pyc,file,36839,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/compatibility_tags.cpython-311.pyc,compatibility_tags.cpython-311.pyc,file,6815,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/models.cpython-311.pyc,models.cpython-311.pyc,file,2996,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/wheel.cpython-311.pyc,wheel.cpython-311.pyc,file,7166,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/egg_link.cpython-311.pyc,egg_link.cpython-311.pyc,file,3294,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/datetime.cpython-311.pyc,datetime.cpython-311.pyc,file,773,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/direct_url_helpers.cpython-311.pyc,direct_url_helpers.cpython-311.pyc,file,3779,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/hashes.cpython-311.pyc,hashes.cpython-311.pyc,file,8827,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/entrypoints.cpython-311.pyc,entrypoints.cpython-311.pyc,file,4301,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/subprocess.cpython-311.pyc,subprocess.cpython-311.pyc,file,9950,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/_log.cpython-311.pyc,_log.cpython-311.pyc,file,2077,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/virtualenv.cpython-311.pyc,virtualenv.cpython-311.pyc,file,4996,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,256,../venv/lib/python3.11/site-packages/pip/_internal/utils/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/utils/temp_dir.py,temp_dir.py,file,7702,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/appdirs.py,appdirs.py,file,1665,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/inject_securetransport.py,inject_securetransport.py,file,795,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/setuptools_build.py,setuptools_build.py,file,4435,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/packaging.py,packaging.py,file,2108,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/entrypoints.py,entrypoints.py,file,3064,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/filetypes.py,filetypes.py,file,716,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/compatibility_tags.py,compatibility_tags.py,file,5377,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/datetime.py,datetime.py,file,242,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/urls.py,urls.py,file,1759,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/hashes.py,hashes.py,file,5118,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/virtualenv.py,virtualenv.py,file,3456,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/_log.py,_log.py,file,1015,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/glibc.py,glibc.py,file,3110,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/wheel.py,wheel.py,file,4549,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/unpacking.py,unpacking.py,file,8821,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/models,models,directory,119921,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/models/link.py,link.py,file,18817,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/selection_prefs.py,selection_prefs.py,file,1907,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/direct_url.py,direct_url.py,file,6931,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/index.py,index.py,file,1030,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/target_python.py,target_python.py,file,3858,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/__init__.py,__init__.py,file,63,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__,__pycache__,directory,72205,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/target_python.cpython-311.pyc,target_python.cpython-311.pyc,file,4819,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/link.cpython-311.pyc,link.cpython-311.pyc,file,26929,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/candidate.cpython-311.pyc,candidate.cpython-311.pyc,file,2154,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/installation_report.cpython-311.pyc,installation_report.cpython-311.pyc,file,2674,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/selection_prefs.cpython-311.pyc,selection_prefs.cpython-311.pyc,file,2057,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/wheel.cpython-311.pyc,wheel.cpython-311.pyc,file,6482,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/search_scope.cpython-311.pyc,search_scope.cpython-311.pyc,file,5889,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/format_control.cpython-311.pyc,format_control.cpython-311.pyc,file,4718,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/index.cpython-311.pyc,index.cpython-311.pyc,file,1960,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/scheme.cpython-311.pyc,scheme.cpython-311.pyc,file,1326,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,335,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__/direct_url.cpython-311.pyc,direct_url.cpython-311.pyc,file,12862,../venv/lib/python3.11/site-packages/pip/_internal/models/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/models/search_scope.py,search_scope.py,file,4643,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/candidate.py,candidate.py,file,990,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/format_control.py,format_control.py,file,2520,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/installation_report.py,installation_report.py,file,2619,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/scheme.py,scheme.py,file,738,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/models/wheel.py,wheel.py,file,3600,../venv/lib/python3.11/site-packages/pip/_internal/models
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__,__pycache__,directory,120912,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/main.cpython-311.pyc,main.cpython-311.pyc,file,812,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/build_env.cpython-311.pyc,build_env.cpython-311.pyc,file,16132,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/self_outdated_check.cpython-311.pyc,self_outdated_check.cpython-311.pyc,file,11382,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/pyproject.cpython-311.pyc,pyproject.cpython-311.pyc,file,5674,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/configuration.cpython-311.pyc,configuration.cpython-311.pyc,file,19288,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/cache.cpython-311.pyc,cache.cpython-311.pyc,file,13626,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/exceptions.cpython-311.pyc,exceptions.cpython-311.pyc,file,37670,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/wheel_builder.cpython-311.pyc,wheel_builder.cpython-311.pyc,file,15316,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,1012,../venv/lib/python3.11/site-packages/pip/_internal/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/cli,cli,directory,205540,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/cli/cmdoptions.py,cmdoptions.py,file,30030,../venv/lib/python3.11/site-packages/pip/_internal/cli
../venv/lib/python3.11/site-packages/pip/_internal/cli/__init__.py,__init__.py,file,132,../venv/lib/python3.11/site-packages/pip/_internal/cli
../venv/lib/python3.11/site-packages/pip/_internal/cli/status_codes.py,status_codes.py,file,116,../venv/lib/python3.11/site-packages/pip/_internal/cli
../venv/lib/python3.11/site-packages/pip/_internal/cli/__pycache__,__pycache__,directory,116251,../venv/lib/python3.11/site-packages/pip/_internal/cli
